longitude,latitude,StationID,Power,Quality,num_measures,Code,record_tstamp
-123.12443,49.300989,35377,-82.2659,-18.8731,2,ABD3536335377,7/12/2011 17:39
-123.155946,49.270829,30238,-77.0699,-16.7151,2,ABC3022430238,1/12/2011 17:56
-123.151799,49.274518,36915,-45.056,-13.1102,3,ABD3690136915,4/12/2011 20:26
-123.132554,49.27709,40117,-77.0884,-14.4937,4,ABC4010340117,3/12/2011 13:51
-123.148295,49.259288,32006,-44.1235,-6.7219,5,ABC319932006,8/12/2011 22:42
-123.130033,49.266397,36996,-76.7758,-19.6244,2,ABD369836996,6/12/2011 14:50
-123.170578,49.267511,35285,-74.98,-11.902,3,ABD3527135285,5/12/2011 19:19
-123.177567,49.263349,5235,-85.8828,-20.0354,2,ABD052215235,7/12/2011 15:50
-123.170816,49.269305,31616,-69.9831,-11.3019,3,ABC316031616,5/12/2011 17:37
-123.09429,49.261565,40367,-55.0744,-11.408,1,ABC4035340367,6/12/2011 15:19
-123.132081,49.273813,31320,-58.5266,-20.8651,1,ABC3130631320,1/12/2011 23:45
-123.183596,49.2695,36076,-88.4285,-19.7017,1,ABD360636076,5/12/2011 22:13
-123.123706,49.290091,35976,-81.8318,-10.8491,1,ABD359635976,4/12/2011 0:38
-123.094419,49.283999,1556,-64.8994,-9.4581,2,ABC01541556,7/12/2011 21:10
-123.130148,49.290271,31306,-45.8868,-11.0474,3,ABC312931306,2/12/2011 21:47
-123.086779,49.272599,30627,-84.9611,-17.3571,1,ABC3061330627,7/12/2011 18:18
-123.107041,49.258301,40185,-54.4768,-3.5162,1,ABC4017140185,7/12/2011 14:48
-123.133332,49.276333,31619,-51.5789,-14.9093,1,ABC3160531619,5/12/2011 18:55
-123.096867,49.280333,30658,-73.7681,-15.3011,1,ABC3064430658,4/12/2011 0:38
-123.092132,49.259741,31700,-63.3004,-12.8382,3,ABC3168631700,1/12/2011 20:07
-123.179855,49.264039,36133,-102.6448,-20.3171,1,ABD3611936133,5/12/2011 16:57
-123.137868,49.293053,31235,-83.3611,-18.2338,5,ABC3122131235,3/12/2011 13:55
-123.13745,49.308507,40369,-70.8494,-17.6881,2,ABC4035540369,6/12/2011 15:26
-123.108814,49.286031,30580,-76.112,-22.47,1,ABC3056630580,7/12/2011 18:49
-123.176233,49.27026,36181,-107.8518,-13.9889,1,ABD3616736181,1/12/2011 21:34
-123.126497,49.265902,5636,-65.8408,-12.8657,1,ABD0565636,2/12/2011 18:58
-123.105517,49.261187,40467,-51.2209,-23.104,1,ABC4045340467,6/12/2011 18:08
-123.095112,49.266881,5847,-68.2898,-19.5057,1,ABD058335847,6/12/2011 19:54
-123.118951,49.288484,35965,-90.6137,-16.8064,1,ABD3595135965,5/12/2011 17:01
-123.140537,49.266061,31000,-66.7802,-11.8299,1,ABC3098631000,4/12/2011 1:07
-123.07982,49.276791,36967,-70.2429,-22.2932,2,ABD3695336967,2/12/2011 23:31
-123.109348,49.263111,5286,-61.8253,-6.0745,1,ABD05275286,5/12/2011 22:47
-123.121363,49.267264,36686,-66.2465,-12.1091,2,ABD366736686,7/12/2011 21:06
-123.136956,49.289679,10730,-61.7221,-21.409,2,ABC1071610730,5/12/2011 21:28
-123.14779,49.263746,1360,-58.9025,-5.8317,2,ABC013461360,7/12/2011 18:23
-123.082004,49.27091,32445,-62.6328,-19.1592,1,ABC3243132445,3/12/2011 1:12
-123.095455,49.279641,36157,-83.2725,-19.5037,3,ABD3614336157,1/12/2011 22:11
-123.143072,49.292993,36613,-111.1585,-16.8735,2,ABD3659936613,5/12/2011 16:28
-123.141752,49.287217,30275,-36.7721,-5.8648,2,ABC3026130275,2/12/2011 19:10
-123.133813,49.263522,37253,-105.2999,-17.4238,1,ABD3723937253,6/12/2011 18:15
-123.15556,49.269058,31225,-50.1544,-12.7381,1,ABC3121131225,4/12/2011 14:32
-123.182843,49.272074,35967,-67.3372,-12.421,2,ABD3595335967,5/12/2011 17:32
-123.129771,49.257848,30977,-73.8587,-20.0456,2,ABC3096330977,5/12/2011 18:17
-123.133707,49.270049,30976,-59.0421,-16.7517,1,ABC309630976,4/12/2011 0:37
-123.138476,49.285095,36686,-59.7596,-18.0187,1,ABD366736686,1/12/2011 17:29
-123.12293,49.279204,5822,-91.9311,-20.2126,1,ABD058085822,7/12/2011 18:51
-123.117355,49.277679,1316,-54.6637,-20.3062,1,ABC01301316,6/12/2011 13:43
-123.117854,49.274876,32247,-60.4192,-15.7466,3,ABC3223332247,3/12/2011 0:47
-123.081407,49.275021,31606,-79.5537,-19.3353,1,ABC315931606,7/12/2011 20:56
-123.145983,49.25772,1516,-55.8786,-14.973,1,ABC01501516,1/12/2011 17:23
-123.109442,49.265003,43116,-97.8422,-18.3142,2,ABD431043116,5/12/2011 21:27
-123.141585,49.312324,30498,-52.5849,-9.693,2,ABC3048430498,4/12/2011 14:03
-123.162422,49.263474,30979,-70.5896,-18.8996,1,ABC3096530979,4/12/2011 0:37
-123.092987,49.262607,5641,-99.6948,-17.8098,1,ABD056275641,1/12/2011 21:31
-123.079148,49.281122,31686,-61.321,-19.5709,2,ABC316731686,1/12/2011 17:29
-123.114011,49.273823,30617,-75.5805,-13.7416,1,ABC3060330617,3/12/2011 15:11
-123.114734,49.28587,36317,-73.1418,-20.1299,1,ABD3630336317,5/12/2011 17:22
-123.128945,49.276631,6075,-50.2012,-20.0821,1,ABD060616075,5/12/2011 16:44
-123.127141,49.272804,1398,-64.7406,-19.8034,1,ABC013841398,7/12/2011 14:44
-123.168336,49.259607,288,-62.0083,-15.0136,2,ABC00274288,5/12/2011 22:45
-123.123569,49.283789,35266,-64.1556,-9.7901,4,ABD352535266,6/12/2011 13:41
-123.106113,49.285253,35216,-60.5571,-17.5399,1,ABD352035216,1/12/2011 22:20
-123.116146,49.279958,6317,-51.6864,-10.1536,3,ABD063036317,6/12/2011 15:21
-123.100782,49.267152,30969,-84.5789,-20.3647,1,ABC3095530969,4/12/2011 1:21
-123.162289,49.270929,30979,-87.9851,-8.174,1,ABC3096530979,5/12/2011 20:33
-123.08538,49.257876,36686,-61.3359,-16.6529,1,ABD366736686,1/12/2011 17:26
-123.100281,49.263741,1436,-78.7687,-17.857,1,ABC0141436,6/12/2011 17:57
-123.141912,49.284536,36082,-86.19,-11.8667,1,ABD3606836082,5/12/2011 21:27
-123.108252,49.278414,15172,-111.8109,-20.106,1,ABD1515815172,5/12/2011 22:17
-123.132141,49.273664,35701,-96.0383,-20.3407,1,ABD3568735701,6/12/2011 13:51
-123.116203,49.25854,1358,-78.218,-19.4783,1,ABC013441358,4/12/2011 16:15
-123.127748,49.287894,55218,-78.4051,-7.1244,1,ABC5520455218,5/12/2011 20:33
-123.159299,49.271765,30976,-90.9576,-6.5422,1,ABC309630976,5/12/2011 20:33
-123.078646,49.264245,86,-59.3437,-15.9426,3,ABC000786,3/12/2011 13:32
-123.102725,49.26373,31130,-53.7699,-14.5071,1,ABC3111631130,1/12/2011 23:58
-123.161895,49.263005,31169,-66.7601,-13.2635,3,ABC3115531169,1/12/2011 22:05
-123.121951,49.27857,31026,-82.8961,-19.0619,1,ABC310131026,4/12/2011 16:14
-123.130836,49.277985,6402,-112.9814,-18.2867,1,ABD063886402,5/12/2011 17:28
-123.167862,49.269255,30237,-78.7367,-13.102,1,ABC3022330237,5/12/2011 20:33
-123.163365,49.270946,15716,-77.1656,-16.7465,2,ABD157015716,6/12/2011 1:40
-123.150225,49.271919,30026,-57.8226,-5.5334,1,ABC300130026,6/12/2011 16:32
-123.081462,49.257857,35915,-60.9906,-19.7262,2,ABD3590135915,6/12/2011 13:54
-123.153042,49.260806,1306,-80.2511,-18.4526,1,ABC01291306,4/12/2011 1:46
-123.122116,49.267944,30295,-47.2092,-12.2077,2,ABC3028130295,6/12/2011 19:55
-123.136186,49.261147,1195,-79.6966,-19.7272,2,ABC011811195,7/12/2011 19:00
-123.156258,49.266471,30626,-68.8484,-7.767,1,ABC306130626,6/12/2011 20:57
-123.10607,49.278131,10218,-80.0694,-17.9214,1,ABC1020410218,5/12/2011 20:33
-123.175737,49.265073,40420,-56.655,-9.8842,7,ABC4040640420,6/12/2011 17:52
-123.117034,49.283213,10685,-77.7303,-21.1518,1,ABC1067110685,5/12/2011 21:04
-123.087259,49.258259,30109,-39.335,-7.4151,3,ABC3009530109,7/12/2011 14:42
-123.1342,49.279544,32318,-56.3171,-21.7977,1,ABC3230432318,3/12/2011 14:41
-123.131466,49.289986,1029,-64.339,-19.7752,2,ABC010151029,2/12/2011 0:23
-123.127178,49.286133,31317,-63.4564,-6.7712,4,ABC3130331317,2/12/2011 0:23
-123.097906,49.281303,259,-67.0481,-18.9136,1,ABC00245259,2/12/2011 0:00
-123.081972,49.263366,30237,-73.7788,-15.0864,2,ABC3022330237,5/12/2011 20:34
-123.136965,49.271265,36072,-99.7053,-20.2038,1,ABD3605836072,2/12/2011 0:23
-123.100872,49.265004,36586,-76.4214,-8.4421,3,ABD365736586,4/12/2011 1:48
-123.109401,49.280612,30236,-72.2421,-12.8746,3,ABC3030236,5/12/2011 20:34
-123.138684,49.290797,31985,-81.1096,-14.7322,4,ABC3197131985,3/12/2011 15:55
-123.12033,49.283601,35363,-82.863,-19.046,1,ABD3534935363,1/12/2011 20:04
-123.096065,49.25743,31378,-66.2427,-11.6939,3,ABC3136431378,7/12/2011 1:42
-123.164608,49.26581,31958,-59.9947,-20.3962,2,ABC3194431958,4/12/2011 14:29
-123.138281,49.265344,31477,-69.9276,-12.8131,4,ABC3146331477,6/12/2011 13:53
-123.141209,49.308549,40190,-62.6808,-18.7273,5,ABC4017640190,7/12/2011 14:52
-123.140841,49.268429,31338,-71.8959,-21.3844,1,ABC3132431338,1/12/2011 21:37
-123.092986,49.27664,31317,-64.8443,-18.7365,2,ABC3130331317,6/12/2011 18:00
-123.10069,49.269338,31229,-49.8101,-10.8053,1,ABC3121531229,4/12/2011 14:32
-123.128987,49.257042,30336,-51.8168,-19.3975,6,ABC30330336,1/12/2011 22:38
-123.134588,49.293144,1026,-48.967,-3.7068,2,ABC01011026,7/12/2011 20:26
-123.13029,49.257257,1368,-67.058,-7.0842,3,ABC013541368,4/12/2011 14:21
-123.133829,49.282088,30595,-71.3739,-10.5495,1,ABC3058130595,5/12/2011 19:28
-123.177158,49.265094,36055,-80.1133,-14.2254,1,ABD3604136055,5/12/2011 1:47
-123.141992,49.311879,30536,-71.3287,-12.1835,1,ABC30530536,2/12/2011 21:56
-123.087173,49.284391,1367,-64.8644,-18.952,1,ABC013531367,4/12/2011 14:22
-123.152732,49.269057,30366,-83.7817,-20.5637,1,ABC303530366,4/12/2011 20:25
-123.152788,49.267542,6207,-42.7431,-4.9336,2,ABD061936207,3/12/2011 15:05
-123.116315,49.257798,288,-75.8528,-15.7057,3,ABC00274288,6/12/2011 1:32
-123.131623,49.289883,286,-69.6428,-14.5576,2,ABC0027286,6/12/2011 1:32
-123.147832,49.274454,31375,-74.7151,-18.0262,2,ABC3136131375,3/12/2011 13:27
-123.148095,49.295928,167,-68.5982,-17.3244,2,ABC00153167,3/12/2011 14:51
-123.133156,49.290003,1715,-58.2357,-22.0137,1,ABC017011715,7/12/2011 21:13
-123.124086,49.26621,1210,-66.3075,-20.0147,1,ABC011961210,4/12/2011 14:14
-123.135789,49.288924,31196,-75.8551,-16.8522,4,ABC311831196,4/12/2011 16:07
-123.139513,49.265363,1411,-79.345,-20.2266,1,ABC013971411,2/12/2011 19:12
-123.095495,49.271908,32009,,-16.7362,1,ABC3199532009,3/12/2011 13:27
-123.15511,49.268848,30120,-65.2502,-11.0232,1,ABC3010630120,4/12/2011 13:38
-123.137622,49.266763,1026,-51.5127,-19.7568,1,ABC01011026,6/12/2011 18:00
-123.143971,49.290046,,-78.5141,-19.7745,1,ABD3687336887,7/12/2011 18:14
-123.142511,49.286198,35237,-73.3076,,1,ABD3522335237,5/12/2011 20:34
-123.104794,49.284872,166,-63.6306,-9.4279,2,ABC0015166,3/12/2011 14:51
-123.129513,49.302676,5166,-75.7394,-10.2475,2,ABD05155166,3/12/2011 14:51
-123.117733,49.280009,256,-46.6152,-8.4628,3,ABC0024256,4/12/2011 0:17
-123.123098,49.276633,10685,-76.9623,-12.5352,1,ABC1067110685,5/12/2011 21:32
-123.155209,49.26622,35243,-105.3347,-16.4569,1,ABD3522935243,5/12/2011 20:34
-123.100321,49.277681,40469,-52.3285,-16.516,2,ABC4045540469,6/12/2011 18:05
-123.168314,49.268336,817,-64.3249,-20.8444,1,ABC00803817,4/12/2011 14:06
-123.082598,49.276916,35252,-78.117,-4.3028,1,ABD3523835252,6/12/2011 20:53
-123.101729,49.277134,6355,-86.4988,-15.6604,3,ABD063416355,7/12/2011 18:18
-123.172351,49.267541,10715,-53.4476,-6.218,3,ABC1070110715,6/12/2011 21:32
-123.153108,49.25905,31228,-63.6859,-20.0666,1,ABC3121431228,1/12/2011 22:24
-123.122061,49.279888,30620,-78.7372,-17.791,1,ABC3060630620,5/12/2011 21:03
-123.13147,49.260449,35543,-100.5033,-15.7533,1,ABD3552935543,6/12/2011 15:26
-123.083099,49.283054,31318,-53.8295,-13.5136,2,ABC3130431318,1/12/2011 22:30
-123.138474,49.265804,32278,-63.9876,-12.654,1,ABC3226432278,7/12/2011 14:36
-123.128477,49.279546,30386,-61.2174,-10.6317,2,ABC303730386,4/12/2011 0:30
-123.114874,49.267886,1535,-72.6576,-20.5263,2,ABC015211535,3/12/2011 15:46
-123.111976,49.275317,1569,-41.5855,-14.4457,2,ABC015551569,4/12/2011 0:05
-123.116832,49.259482,32319,-43.3503,-4.5806,2,ABC3230532319,3/12/2011 14:47
-123.131406,49.262182,10730,-62.574,-13.3436,1,ABC1071610730,5/12/2011 22:17
-123.125109,49.265133,5255,-41.1947,-15.8078,2,ABD052415255,1/12/2011 22:33
-123.168575,49.26138,5857,-71.1113,-17.3652,3,ABD058435857,4/12/2011 16:00
-123.183998,49.272192,5863,-83.4943,-10.1159,2,ABD058495863,4/12/2011 16:00
-123.137678,49.291538,35386,-45.6702,-10.3235,2,ABD353735386,4/12/2011 0:30
-123.152608,49.272423,31890,-80.0347,-12.9239,1,ABC3187631890,5/12/2011 20:45
-123.084307,49.265768,40469,-52.8529,-19.2354,2,ABC4045540469,1/12/2011 22:30
-123.081912,49.283023,32175,-60.9797,-16.9246,1,ABC3216132175,2/12/2011 21:42
-123.138499,49.264508,43137,-56.6647,-18.1542,1,ABD4312343137,2/12/2011 21:42
-123.100762,49.277689,35737,-73.4733,-21.2863,2,ABD3572335737,7/12/2011 14:29
-123.100572,49.271047,30239,-63.7805,-17.1109,3,ABC3022530239,5/12/2011 20:34
-123.130306,49.292906,31143,-73.8149,-18.3433,5,ABC3112931143,7/12/2011 21:19
-123.12631,49.26728,36613,-91.2735,-19.8972,1,ABD3659936613,6/12/2011 13:53
-123.168214,49.268367,35577,-73.2565,-17.0203,1,ABD3556335577,4/12/2011 14:06
-123.150203,49.27253,31259,-52.8918,-14.5147,2,ABC3124531259,4/12/2011 14:05
-123.140449,49.284981,35995,-72.4706,-17.8192,3,ABD3598135995,7/12/2011 18:32
-123.101949,49.259312,6535,-71.4084,-11.069,1,ABD065216535,3/12/2011 14:30
-123.13077,49.275937,1412,-65.0274,-16.5872,2,ABC013981412,1/12/2011 20:32
-123.166843,49.259544,30269,-72.0407,-16.6923,2,ABC3025530269,6/12/2011 13:40
-123.134056,49.292799,36163,-90.31,-19.9381,1,ABD3614936163,4/12/2011 14:32
-123.168757,49.271051,5863,-86.7928,-21.4073,1,ABD058495863,4/12/2011 14:01
-123.121348,49.265073,36082,-93.2957,-15.0229,1,ABD3606836082,3/12/2011 15:49
-123.140506,49.285018,32315,-63.1345,-7.4398,4,ABC3230132315,3/12/2011 14:06
-123.127257,49.28299,31168,-71.1736,-20.5365,2,ABC3115431168,2/12/2011 22:20
-123.130211,49.278399,1332,-76.5505,-17.6225,1,ABC013181332,4/12/2011 14:03
-123.141977,49.272232,1508,-68.9848,-20.4892,1,ABC014941508,6/12/2011 20:13
-123.090279,49.271149,6531,-87.4814,-17.3955,1,ABD065176531,6/12/2011 16:57
-123.094851,49.284909,40129,-76.3035,-12.6264,1,ABC4011540129,7/12/2011 14:18
-123.132239,49.287927,35996,-73.7056,-21.2784,1,ABD359835996,5/12/2011 18:17
-123.080366,49.280034,289,-76.5448,-22.2949,1,ABC00275289,5/12/2011 22:45
-123.16209,49.272437,1497,-47.1757,-13.619,31,ABC014831497,3/12/2011 21:53
-123.135581,49.270329,36015,-71.4111,-18.641,1,ABD3600136015,7/12/2011 21:20
-123.143732,49.309164,5607,-68.419,-22.185,2,ABD055935607,4/12/2011 14:03
-123.121229,49.260493,36507,-54.1722,-3.895,1,ABD3649336507,5/12/2011 16:44
-123.133759,49.26266,37066,-73.8702,-14.3037,1,ABD370537066,1/12/2011 17:22
-123.136855,49.296798,43116,-66.4446,-16.5662,1,ABD431043116,3/12/2011 15:11
-123.103774,49.280455,30766,-59.7916,-16.5154,2,ABC307530766,1/12/2011 21:19
-123.159657,49.258326,40210,-55.9877,-14.1423,3,ABC4019640210,4/12/2011 16:58
-123.104585,49.266479,31990,-65.7636,-4.9279,1,ABC3197631990,5/12/2011 21:11
-123.174057,49.26193,267,-73.8752,-18.389,1,ABC00253267,5/12/2011 21:09
-123.116145,49.282503,907,-78.8214,-8.1397,1,ABC00893907,5/12/2011 21:09
-123.078927,49.283571,35245,-62.1571,-20.1165,1,ABD3523135245,1/12/2011 18:04
-123.13835,49.290581,1480,-62.4953,-14.9757,2,ABC014661480,2/12/2011 22:58
-123.185105,49.259829,36152,-90.1233,-21.674,1,ABD3613836152,7/12/2011 1:54
-123.104944,49.261857,5076,-71.1974,-22.1872,1,ABD05065076,6/12/2011 13:40
-123.123678,49.279689,40485,-72.1063,-15.2105,3,ABC4047140485,5/12/2011 21:21
-123.121542,49.274944,31658,-52.8128,-13.9075,1,ABC3164431658,4/12/2011 0:25
-123.11837,49.27849,838,-67.1646,-18.165,2,ABC00824838,5/12/2011 16:48
-123.1272,49.257733,31549,-67.5087,-20.7597,1,ABC3153531549,1/12/2011 20:11
-123.159964,49.265853,1412,-81.6317,-14.104,1,ABC013981412,4/12/2011 13:58
-123.081411,49.26032,30026,-56.395,-20.7842,1,ABC300130026,6/12/2011 15:34
-123.11104,49.260743,1309,-45.0034,-10.9257,2,ABC012951309,6/12/2011 17:23
-123.126897,49.281771,456,-54.9127,-22.9086,1,ABC0044456,1/12/2011 18:05
-123.117433,49.300092,10689,-71.9218,-19.7471,1,ABC1067510689,5/12/2011 21:33
-123.106844,49.262704,35542,-86.0259,-5.0045,1,ABD3552835542,1/12/2011 20:37
-123.141143,49.2706,36686,-58.481,,2,ABD366736686,1/12/2011 17:28
-123.137926,49.280564,31719,-62.6518,-8.5122,6,ABC3170531719,1/12/2011 21:13
-123.100184,49.265494,30320,-65.7948,-20.4133,1,ABC3030630320,7/12/2011 20:55
-123.157541,49.300514,36506,-77.0542,-21.0525,1,ABD364936506,5/12/2011 17:28
-123.114113,49.274418,6355,-80.8162,-15.7924,2,ABD063416355,1/12/2011 17:45
-123.147329,49.271572,40118,-50.524,-9.1961,2,ABC4010440118,3/12/2011 1:25
-123.106259,49.267413,89,-57.2348,-8.0265,1,ABC0007589,2/12/2011 23:15
-123.082364,49.280069,31607,-70.6827,-15.3407,10,ABC3159331607,6/12/2011 17:53
-123.162737,49.258375,37057,-69.5299,-18.5345,2,ABD3704337057,7/12/2011 20:55
-123.183818,49.263446,40117,-56.1449,-20.2149,1,ABC4010340117,3/12/2011 1:24
-123.092167,49.268884,40420,,-12.5178,5,ABC4040640420,6/12/2011 17:53
-123.090181,49.25687,30236,-79.9121,-9.0643,2,ABC3030236,7/12/2011 17:52
-123.103517,49.277164,36186,-71.2822,-13.7687,2,ABD361736186,3/12/2011 12:57
-123.136835,49.278978,27,-54.1996,-19.7863,1,ABC0001327,1/12/2011 21:24
-123.151271,49.263802,30406,-53.3034,-19.3182,3,ABC303930406,4/12/2011 16:38
-123.128451,49.258747,1089,-74.5422,-20.7258,3,ABC010751089,4/12/2011 1:48
-123.087153,49.281216,30248,-72.6166,-8.3439,2,ABC3023430248,6/12/2011 20:16
-123.16912,49.271063,36237,-69.3259,-9.2738,1,ABD3622336237,3/12/2011 14:03
-123.080384,49.283164,37072,-101.9567,-11.1113,1,ABD3705837072,1/12/2011 17:20
-123.159689,49.273229,36196,-66.0013,-19.03,1,ABD361836196,6/12/2011 20:16
-123.136666,49.263568,30339,-69.5806,-21.3204,1,ABC3032530339,5/12/2011 16:43
-123.119863,49.29957,5846,-70.9352,-23.173,1,ABD05835846,5/12/2011 16:48
-123.144292,49.267999,36457,-65.6852,-22.6107,2,ABD3644336457,6/12/2011 17:45
-123.114592,49.274864,43465,-82.0319,-18.5739,3,ABD4345143465,6/12/2011 18:15
-123.108232,49.264735,5256,-47.0676,-8.0457,3,ABD05245256,4/12/2011 15:54
-123.137185,49.263577,838,-54.8301,-23.3338,1,ABC00824838,6/12/2011 19:47
-123.133859,49.259964,30346,-78.7312,-19.1472,2,ABC303330346,7/12/2011 18:41
-123.086325,49.260598,35236,-81.2674,-5.2796,2,ABD3535236,7/12/2011 17:52
-123.100766,49.284029,35367,-74.4722,-19.8564,2,ABD3535335367,5/12/2011 1:46
-123.120476,49.265059,10707,-68.4739,-8.8378,3,ABC1069310707,7/12/2011 0:23
-123.134217,49.276389,977,-73.129,-14.533,2,ABC00963977,3/12/2011 15:58
-123.128162,49.276335,31117,-57.3214,-8.41,3,ABC3110331117,2/12/2011 23:32
-123.143407,49.26271,30347,-71.9039,-22.5336,1,ABC3033330347,7/12/2011 17:38
-123.087204,49.28296,35995,-84.348,-16.7046,3,ABD3598135995,7/12/2011 17:38
-123.116728,49.262281,30347,-75.7287,-13.2782,3,ABC3033330347,7/12/2011 18:41
-123.131785,49.2588,30630,-62.6931,-13.9586,1,ABC3061630630,1/12/2011 17:53
-123.160025,49.264181,75,-51.2413,-19.6191,1,ABC0006175,1/12/2011 20:37
-123.139694,49.291451,31508,-70.0561,-18.8606,1,ABC3149431508,4/12/2011 1:53
-123.180482,49.26066,40148,-45.4472,-6.519,3,ABC4013440148,3/12/2011 14:55
-123.124734,49.288228,43136,-57.7378,-16.4014,2,ABD43143136,2/12/2011 21:54
-123.182581,49.263427,31770,-63.2064,-23.2365,1,ABC3175631770,2/12/2011 0:17
-123.105064,49.259116,35702,-96.3317,-21.5334,1,ABD3568835702,7/12/2011 20:26
-123.157825,49.300914,36081,-96.7454,-14.2395,2,ABD3606736081,7/12/2011 1:23
-123.087407,49.270772,10710,-66.592,-11.4884,3,ABC1069610710,5/12/2011 22:29
-123.113923,49.276507,36335,-72.8853,-13.4088,3,ABD3632136335,2/12/2011 19:06
-123.14138,49.285584,57028,-70.5307,-13.5854,1,ABC5701457028,4/12/2011 0:31
-123.120701,49.266183,30286,-66.1363,-17.4658,2,ABC302730286,5/12/2011 18:18
-123.166486,49.264846,35372,-98.7353,-17.6215,1,ABD3535835372,5/12/2011 1:46
-123.157582,49.266155,31287,-63.7499,-14.1423,3,ABC3127331287,5/12/2011 1:40
-123.146172,49.277311,31375,-65.7446,-14.8263,2,ABC3136131375,3/12/2011 13:27
-123.127124,49.28591,5166,-75.2326,-21.6238,1,ABD05155166,4/12/2011 16:33
-123.18439,49.261626,5167,-65.0644,-16.5,4,ABD051535167,3/12/2011 14:55
-123.164791,49.260718,30978,-71.9661,-21.0604,1,ABC3096430978,4/12/2011 0:31
-123.145645,49.268019,60585,-63.0506,-14.2397,3,ABC6057160585,4/12/2011 13:38
-123.141978,49.272607,1489,-59.8691,-16.505,2,ABC014751489,6/12/2011 17:17
-123.108451,49.261239,36462,-100.7609,-13.3206,1,ABD3644836462,3/12/2011 0:48
-123.108334,49.270257,35767,-77.0067,-18.8242,2,ABD3575335767,1/12/2011 21:59
-123.090518,49.2572,36315,-63.9161,-22.9217,1,ABD3630136315,1/12/2011 22:38
-123.121602,49.275628,1357,-53.0765,-22.5973,1,ABC013431357,4/12/2011 0:31
-123.14414,49.266277,6485,-90.1845,-21.0609,1,ABD064716485,6/12/2011 16:13
-123.08134,49.267129,1488,-80.5851,-17.0656,1,ABC014741488,6/12/2011 16:42
-123.150741,49.258133,40420,-60.8013,-14.2078,3,ABC4040640420,6/12/2011 17:45
-123.134307,49.297062,30046,-32.6401,-11.7405,2,ABC300330046,1/12/2011 23:12
-123.140705,49.309769,30339,-65.8724,-21.2759,1,ABC3032530339,5/12/2011 16:40
-123.172279,49.268422,31277,-64.8926,-18.1342,1,ABC3126331277,6/12/2011 16:05
-123.12601,49.285375,36075,-62.2269,-11.1219,2,ABD3606136075,3/12/2011 1:15
-123.11984,49.264165,31059,-63.1819,-19.3538,5,ABC3104531059,4/12/2011 13:44
-123.175713,49.269598,31165,-71.7018,-20.423,2,ABC3115131165,2/12/2011 22:21
-123.109563,49.260327,36462,-77.2236,-16.6846,1,ABD3644836462,1/12/2011 19:51
-123.166406,49.267106,35615,-48.0937,-8.9771,3,ABD3560135615,5/12/2011 21:07
-123.108392,49.279834,459,-62.0365,-19.0641,1,ABC00445459,6/12/2011 20:53
-123.114847,49.263296,31049,-62.2925,-21.4439,1,ABC3103531049,6/12/2011 20:53
-123.15771,49.263905,32266,-58.2002,-7.7968,5,ABC322532266,7/12/2011 16:08
-123.134596,49.306635,35236,-75.9285,-5.1701,2,ABD3535236,7/12/2011 17:52
-123.18003,49.271786,269,-66.383,-13.7081,1,ABC00255269,5/12/2011 21:10
-123.097089,49.264532,6351,-95.9969,-22.4415,1,ABD063376351,7/12/2011 21:20
-123.12946,49.261565,40466,-58.1109,-16.5038,2,ABC404540466,1/12/2011 22:30
-123.130047,49.290205,30450,-61.5426,-16.9837,2,ABC3043630450,5/12/2011 16:53
-123.111126,49.283534,1490,-64.3503,-21.8085,3,ABC014761490,6/12/2011 16:19
-123.092864,49.28121,31455,-65.0639,-22.2121,1,ABC3144131455,1/12/2011 21:20
-123.082452,49.276829,15156,-78.2157,-18.039,1,ABD151415156,5/12/2011 22:20
-123.165237,49.262234,32319,-43.8117,-4.7339,1,ABC3230532319,3/12/2011 14:47
-123.155363,49.262103,5863,-102.3693,-21.4206,1,ABD058495863,4/12/2011 15:49
-123.143566,49.258946,6076,-71.0855,-19.9656,2,ABD06066076,5/12/2011 16:53
-123.095121,49.267632,35387,-75.6283,-15.6305,1,ABD3537335387,7/12/2011 19:03
-123.16837,49.25869,35997,-70.3618,-4.531,2,ABD3598335997,5/12/2011 18:18
-123.137721,49.309835,31238,-72.0972,-15.063,6,ABC3122431238,3/12/2011 13:57
